category,sub-category,sub-category-link,title,author,keywords
Philosophy,Philosophy Of Language,https://www.academia.edu/Documents/in/Philosophy_Of_Language?f_fri=,"Everything Was Forever, Until It Was No More: The last Soviet generation",Alexei Yurchak  Алексей Юрчак,"['Discourse Analysis', 'Semiotics', 'Cultural Studies', 'Social Change', 'Russian Studies', 'Gender Studies', 'Anthropology', 'Anthropological Linguistics', 'Historical Anthropology', 'Philosophy Of Language', 'Aesthetics', 'Political Philosophy', 'Communication', 'Soviet Regime', 'Ideology (Anthropology)', 'Critical Discourse Studies', 'Social Anthropology', 'Self and Identity', 'Organizational Change', 'Soviet History', 'Photography', 'Popular Music', 'Political Theory', 'Genealogy', 'Pragmatics', 'Performance Studies', 'Ideology Studies', 'Linguistic Anthropology', 'Subcultures', 'Political Anthropology', 'Anthropology of Knowledge', 'Social and Cultural Anthropology', 'Intercultural Management', 'Anthropology of Performance', 'Sovereignty', 'Performative Social Science', 'Political Science', 'Revolutions', 'Countercultural Studies', 'Language and Ideology', 'Ideology', 'Socialisms', 'Performativity', 'Russian intelligentsia', 'Bakhtin', 'Political communication', 'Populism', 'Communism', 'Youth Culture', 'Resistance (Social)', 'Anthropology Of Art', 'Gilles Deleuze', 'Slavoj Žižek', ""Khrushchev's reforms"", 'Social Media', 'Technologies of the Self', 'Intertextuality', 'Subjectivity (Identity Politics)', 'Michel Foucault', 'Jacques Derrida', 'Judith Butler', 'The Other', 'Language Ideology', 'Soviet Film', 'Geographies of domination and oppression', 'Wittgenstein', 'Subjectivity In Discourse', 'Slavoj Zizek', 'Russian History', 'Self-Reference, Reflexivity, Reflection', 'Counter Culture', 'Ideology and Discourse Analysis', 'Polyphony', 'Conceptual Art', 'Dialogism', 'Russian & Soviet Art', 'Political Ideology', 'Cultural Anthropology', 'Soviet Visual Culture', 'Russian avant-garde art', 'Anthropology of the State', 'Culture in the Soviet Union', 'Thaw-era Soviet Union', 'Hegemony', 'Art, Culture and Social Change', 'Socio-cultural', 'Subjectivity Studies', 'Soviet, post-Soviet, Russian politics', 'Ideology and Discourse Theory', 'Cybercultures', 'Cultural power and resistance', 'Self', 'Stalin and Stalinism', 'Social Semiotics', 'Satire & Irony', 'Emergence', 'Activism', 'Sovietology/Kremlinology', 'Gramsci and Cultural Hegemony', 'Political Subjectivity', 'Soviet Music', 'Identity', 'Power and domination', 'Media and Politics', 'Youth', 'Representation', 'Anthropology and sociology of the self and subjectivity', 'Public Life, Ritual and Performance, Identity and Subjectivity', 'Oppositional Media', 'Bakhtin dialogism', 'Societal Collapse', 'Subjectivity', 'Comparative Politics, Democratization, Authoritarian Regimes, Regime Change, Concept Analysis, Measurement', 'J. L. Austin', 'Mikhail Mikhailovich Bakhtin', 'Political', 'History of Communism', 'Change agents', 'Socio-Linguistics', 'Generations', 'Civil Society in Post Soviet; post communist; youth', 'Contemporary anthropological methods and theory', 'Soviet Dissidents', 'Party Politics', 'Aesthetic Experience', 'Middle Management', 'Case Study', 'History of Communism; Soviet; Post-Soviet; Russia; Eastern Europe', 'Austin', 'Anthropology of Dissident Movements', 'Russia after Perestroika', 'Power, Domination and Resistance', 'Protest and resistance', 'Heteroglossia', 'Word and Image', 'Archives and Documentation', 'Halliday', 'Readiness for Change', 'Media and identity', 'Multicultural', 'Sociological and anthropological theory', 'Role of unexpected change in regime and system collapse', 'Critical Art Practices', 'Managing Change', 'Involvement', 'Self Representation', 'Utterance', 'Change Implementation', 'Change Resistance', 'Coping With Change', 'Change Factors', 'Self organised, DIY and Non capitalist Cultural Activity', 'Art and the Production of Post capitalist Subjectivity', 'Adorno/Horkheimer', 'Transition in Central and Eastern Europe', 'European political cultures']"
Philosophy,Philosophy Of Language,https://www.academia.edu/Documents/in/Philosophy_Of_Language?f_fri=,Dr. Adam M. Croom citations,Adam Croom,"['Neuroscience', 'Psychology', 'Cognitive Science', 'Positive Psychology', 'Artificial Intelligence', 'Music', 'Musicology', 'Anthropology', 'Philosophy', 'Philosophy of Mind', 'Philosophy Of Language', 'Education', 'Languages and Linguistics', 'Pragmatics', 'Semantics', 'Martial Arts', 'Linguistics', 'Concepts', 'Culture and Cognition', 'Slurs']"
Philosophy,Philosophy Of Language,https://www.academia.edu/Documents/in/Philosophy_Of_Language?f_fri=,Jacques Derrida: Of Grammatology Part 1 Writing Before the Letter: Summary with Explanations,Mike Sutton,"['Ontology', 'Philosophy Of Language', 'Epistemology', 'Applied Ontology', 'Continental Philosophy', 'Epistemic Justification', 'Post-modernism', 'Post-structuralism', 'Concepts of Modernism and Postmodernism']"
Philosophy,Philosophy Of Language,https://www.academia.edu/Documents/in/Philosophy_Of_Language?f_fri=,Fuck Neoliberalism,Simon  Springer,"['Critical Theory', 'Management', 'Marketing', 'History', 'Cultural History', 'Sociology', 'Economic Sociology', 'Political Sociology', 'Social Movements', 'Social Theory', 'Psychology', 'Social Psychology', 'Geography', 'Human Geography', 'Cultural Geography', 'Historical Geography', 'Political Geography and Geopolitics', 'Social Geography', 'Urban Geography', 'Environmental Geography', 'Regional Geography', 'Area Studies', 'Asian Studies', 'Archaeology', 'Health Sciences', 'Nursing', 'Gender Studies', 'Queer Studies', 'Economics', 'Development Economics', 'Economic Geography', 'Anthropology', 'Comparative Politics', 'International Relations', 'Political Economy', 'Philosophy', 'Philosophy Of Language', 'Aesthetics', 'Political Philosophy', 'Ethics', 'Epistemology', 'Communication', 'Tourism Studies', 'Education', 'Media Studies', 'New Media', 'Social Work', 'Social Policy', 'Humanities', 'Social Anthropology', 'Cultural Sociology', 'Sociology of Education', 'Sex and Gender', 'Development Studies', 'International Relations Theory', 'Feminist Theory', 'Peace and Conflict Studies', 'Languages and Linguistics', 'Social Sciences', 'Health Economics', 'Sociology of Violence', 'Architecture', 'Political Theory', 'Violence', 'Marxism', 'Radical Geography', 'Critical Race Studies', 'Sociolinguistics', 'International Law', 'International Development', 'Human Rights', 'Higher Education', 'Linguistic Anthropology', 'Mental Health', 'Postcolonial Studies', 'Queer Theory', 'Posthumanism', 'Race and Racism', 'Poststructuralism', 'Critical Pedagogy', 'Environmental Studies', 'Urban History', 'Educational Research', 'Political Anthropology', 'Social and Cultural Anthropology', 'Contemporary History', 'Urban Anthropology', 'Feminist Philosophy', 'Cultural Theory', 'Security', 'Political Science', 'Sustainable Development', 'Sexuality', 'Mass Communication', 'Sexual Violence', 'Urban Planning', 'Economic Anthropology', 'Gender and Sexuality', 'Anarchism', 'Critical Race Theory', 'Legal Theory', 'Class', 'Race and Ethnicity', 'Security Studies', 'Political Violence and Terrorism', 'Politics', 'Social Capital', 'Social Justice', 'Continental Philosophy', 'Tourism Geography', 'International Political Economy', 'Urban Regeneration', 'History of Sexuality', 'Capital Markets', 'Gender', 'Anarchist Studies', 'Political communication', 'Rural Development', 'Gender Equality', 'Urban Studies', 'Resistance (Social)', 'Social Media', 'Post-Colonialism', 'Urbanism', 'Radicalization', 'Pedagogy', 'Capitalism', 'Education Policy', 'Political Violence', 'Postmodernism', 'Feminism', 'Economic Development', 'Critical Geography', 'Neoliberalism', 'Neoliberal ideologies', 'Peacekeeping', 'Gender and Development', 'Media', 'Postcolonial Theory', 'Energy and Environment', 'Neoliberal Economies in the Postcolony, Social Movements, Political Ecology, Indigeneity, Cultures of Disposession, Urban Form in Asia, Non-Linear Systems, Fieldwork and Disruptive Epistemologies, Biopolitics, India', 'Social History', 'Linguistics', 'Postcolonial Literature', 'Public Health', 'Social movements and revolution', 'Urban Sociology', 'Moral Philosophy', 'Environmental Sustainability', 'Political Geography', 'Urban And Regional Planning', 'Cultural Anthropology', 'Peace Studies', 'Social Class', 'Neoliberalisms and the Transformation of the Cultural Sphere', 'Radical Democracy', 'Geography Education', 'Neoliberalism (Anthropology)', 'Tourism', 'Peace', 'Peacebuilding', 'Historia', 'Orientalism', 'Economia', 'Educación', 'Pedagogía', 'Sociologia', 'Urban Design', 'Privatization', 'Geografia', 'Sociología', 'Geografía Humana', 'Pedagogia', 'Geografía', 'Political Economy and History', 'Géographie', 'Neoliberalism and Education', 'Neoliberalismo', 'Neoliberalizm', 'Public Policy']"
Philosophy,Philosophy Of Language,https://www.academia.edu/Documents/in/Philosophy_Of_Language?f_fri=,Emmanuel Levinas: The Plot of the Saying,Hagi  Kenaan,"['Ontology', 'Philosophy Of Language', 'Ethics', 'Testimony', 'Non-Conceptual Content', 'Theology', 'Personal Relationships', 'Deconstruction', 'Phenomenology', 'Continental Philosophy', 'Performativity', 'Content Analysis', 'Émmanuel Lévinas', 'Edmund Husserl', 'Meaning', 'Deconstruction and Religion', 'Pragmatics, Philosophy of Language and communication', 'Hegemony', 'Transcendence', 'Affect (Cultural Theory)', 'Speech Act Theory', 'Propositional and Non-Propositional Content', 'God', 'Subjectivity', 'Otherness', 'Singularity', 'Experience', 'Alterity', 'Contemporary Continental Philosophy', 'Signification', 'Theory of Meaning', 'Epiphany', 'Apperception', 'Enigma', 'Phemomenology', 'Exteriority', 'Propositional Unity', 'Limits of Language', 'Synthetic Unity of Apperception', 'Emotive Meaning', 'Le Dire Et Le Dit', 'Phenomenality', 'Appearance of the Other', 'Language of Philosophy']"
Philosophy,Philosophy Of Language,https://www.academia.edu/Documents/in/Philosophy_Of_Language?f_fri=,A Note on Ontology and Ordinary Language,Walid Saba,"['Artificial Intelligence', 'Metaphysics', 'Philosophy of Mind', 'Philosophy Of Language', 'Logic', 'Languages and Linguistics', 'Natural Language Processing', 'Pragmatics', 'Semantics', 'Computational Linguistics', 'Language', 'Speech', 'Natural language', 'Knowledge Representation and Reasoning']"
Philosophy,Philosophy Of Language,https://www.academia.edu/Documents/in/Philosophy_Of_Language?f_fri=,Does Language Have an Essence? From Wittgenstein via Rhees to Brandom,Tomasz Zarębski,"['Semiotics', 'Philosophy Of Language', 'Communication', 'Languages and Linguistics', 'Pragmatics', 'Later Wittgenstein', 'Inferentialism', 'Rush Rhees', 'Robert Brandom']"
Philosophy,Philosophy Of Language,https://www.academia.edu/Documents/in/Philosophy_Of_Language?f_fri=,http://media.wix.com/ugd/48d206_b4e50dee4b824ae6913dda76225363d1.pdf,Nythamar H F De Oliveira,"['Social Theory', 'Ontology', 'Philosophy Of Language', 'Political Philosophy', 'Jurgen Habermas', 'Michel Foucault', 'Intersubjectivity', 'John Rawls', 'Axel Honneth', 'Teoría Crítica']"
Philosophy,Philosophy Of Language,https://www.academia.edu/Documents/in/Philosophy_Of_Language?f_fri=,Contraintes en sémantique lexicale,mario barra jover,"['Philosophy Of Language', 'Semantics', 'Lexical Semantics']"
Philosophy,Philosophy Of Language,https://www.academia.edu/Documents/in/Philosophy_Of_Language?f_fri=,A CRITIQUE ON STYLISTICS AND DEVIATION OF THE SCRIPTURES,Solehah Yaacob,"['Ancient History', 'Philosophy Of Language', 'History of Religion', 'Literary Stylistics', 'Religious Studies']"
Philosophy,Philosophy Of Language,https://www.academia.edu/Documents/in/Philosophy_Of_Language?f_fri=,Advanced Pedagogy,Nathan Coppedge,"['Psychology', 'Social Psychology', 'Evolutionary Educational Psychology', 'Philosophy', 'Philosophy Of Language', 'Education', 'Logic', 'Self and Identity', 'Digital Libraries', 'Teacher Education', 'Community Colleges', 'Philosophy of Education', 'Higher Education', 'Intelligence', 'Educational Psychology', 'Educational Research', 'Academic Libraries', 'Philosophy of Higher Education', 'National Education and Training Systems', 'Pedagogy', 'Education Policy', 'Teaching Methodology', 'Education for Library and Information Science', 'Philosophy of Experiential Education', 'Individuation', 'Philosophy of Science (Education)', 'Crowdsourcing', 'Objectivism (Philosophy)', 'Social Studies', 'Crowd Sourcing', 'Research in Higher Education', 'Schools', 'Information and Communication Technologies in Education', 'Innovative approaches to education', 'Libraries', 'Psychology of Education', 'Teaching Methods', 'Information Systems education', 'Learning and Information Society', 'Social Dynamics', 'Education Systems', 'Critical Social Research', 'Blended Learning and the Use of Information Technology in Education', 'Public Education', 'Universities', 'Technocracy', 'Personal Growth', 'Political socialization, American education  system', 'High School Education', 'Methodology of the social sciences', 'Effects of earlier Education on Students Academic Progress in Higher Education', 'Self Development', 'Learning Needs', 'Intellectual Education', 'Innovations in Education', 'Higher Education Information Advice and Guidance (IAG)', 'Education in the field of libary and information sciences', 'My research interests and publications concern the teaching of science using new information technologies, the integration of computers in education, the conception and the development of educational software and the Educational Sciences.', 'Education Management Information System', 'IQ tests', 'Teacher education, Pre/Inservice developing teacher identity, disposition, and philosophy statements, TE curricula and pedagogy as a content area of study, critical pedagogy & methodologies', 'Pedagogical Usability', 'Pedagogical Innovation', 'Computer and Information Science Education Curriculum', 'Information Technology in Education', 'Adaptive Educational Hypermedia Systems', 'Research Methodology in Education', 'Public Schools', 'Information and Communication Technology for Development and Education (ICTE)', 'Educational Systems', 'Educational Information Technology', 'Level of Students Academic Achievement in Private and Public Schools', 'Information and Communications Technology in Education', 'I am looking for Innovative Education or Learning system', 'Immersive Education, Innovative Education; E-learning', 'Innovative Education', 'Philosophy of Art and Design Education', 'Information & Communication Technologies In Education ICT&E', 'Educational Processes In Popular Knowledge Construction', 'Embedded Systems Education and Applications', 'Structured Learning Processes', 'Evaluation of Educational Systems', 'Crowd-sourcing', 'Innovative Mechanisms of Reforming Higher Education', 'Education and innovative methods', 'Educational Identity', 'library-centric education', 'systems theory education', 'systems-theoretic education', 'education concerning systems', 'stages of education', 'progress in education', 'evolutional research', 'evolution of educational systems']"
Philosophy,Philosophy Of Language,https://www.academia.edu/Documents/in/Philosophy_Of_Language?f_fri=,PETER SLOTERDIJK: NORMAS Y DISTURBIOS EN EL PARQUE HUMANO O LA CRISIS DEL HUMANISMO COMO UTOPÍA Y ESCUELA DE DOMESTICACIÓN,Adolfo Vasquez Rocca,"['Critical Theory', 'Sociology', 'Cultural Studies', 'Social Movements', 'Psychology', 'Clinical Psychology', 'Cognitive Psychology', 'Cognitive Science', 'Personality Psychology', 'Psychoanalysis', 'Social Psychology', 'Game Theory', 'Anthropology', 'Philosophy', 'Philosophy of Mind', 'Philosophy Of Language', 'Visual Studies', 'Moral Psychology', 'Education', 'Media Studies', 'Media and Cultural Studies', 'Social Work', 'Humanities', 'Social Anthropology', 'Sociology of Education', 'Design', 'Educational Technology', 'Digital Humanities', 'Languages and Linguistics', 'Social Sciences', 'Science Education', 'Literature', 'Material Culture Studies', 'Sociolinguistics', 'Philosophy of Education', 'Digital Media', 'Renaissance Humanism', 'Posthumanism', 'Visual Culture', 'Educational Psychology', 'Social and Cultural Anthropology', 'Cultural Theory', 'Cognition', 'Educational Anthropology', 'Economics of Education', 'Psycholinguistics', 'Graphic Design', 'Hermeneutics', 'Culture', 'Applied Linguistics', 'Literary Theory', 'Anthropology Of Art', 'Sloterdijk, Peter', 'Social Media', 'Critical Posthumanism', 'Public Sphere', 'Transhumanism', 'Cognitive Linguistics', 'Peter Sloterdijk', 'Nihilism', 'Hermeneutic Phenomenology', 'Linguistics', 'Online Learning', 'Urban Sociology', 'Moral Philosophy', 'Heidegger', 'School effectiveness and school improvement', 'Cognitive Neuroscience', 'Cultural Anthropology', 'Visual Arts', 'Habermas', 'Transhumanism/Posthumanism', 'Contemporary Philosophy', 'Estudios Culturales', 'Educación', 'Humanismo', 'Filosofía', 'Filosofía contemporánea', 'Filosofia contemporanea', 'Antropología cultural', 'Ética', 'Antropología', 'Ética Aplicada', 'Trabajo Social', 'Estudiante', 'TICs aplicadas a la Educacion', 'Platón', 'Ética y Política - Democracia y Ciudadanía', 'Genética', 'Filosofía del arte', 'Biotecnología', 'Humanidades', 'Estudios Culturales Latinoamericanos', 'Eugenesia', 'Animales Y Seres Humanos', 'Dr. Adolfo Vásquez Rocca', 'Crianza', 'Posthumanism and Transhumanism', 'Parque Humano', 'Selección', 'Parque Zoologico', 'El Político', 'Domestcación', 'Doma', 'Cría', 'Curriculum Escolar', 'Sentido Del Aprendizaje Escolar', 'Normas Para El Parque Humano', 'Anthropology of Arts', 'Student', 'Peter Sloterdijk Spheres', 'Filosofia']"
